Date,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedAllDoses,CombinedAllDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative,Cases_per_100
2022-03-27,Unknown,13,167236,12,143570,4,22452,29,307035,16,153347,4.77
2022-03-28,Unknown,21,167257,29,143599,0,22452,0,307035,0,153347,5
2022-03-31,Unknown,14,167271,20,143619,2,22454,36,307071,22,153369,5.34
2022-04-01,Unknown,17,167288,18,143637,24,22478,59,307130,42,153411,5.49
2022-04-03,Unknown,40,167328,28,143665,16,22494,84,307214,44,153455,5.82
2022-04-04,Unknown,35,167363,30,143695,2,22496,67,307281,32,153487,5.87
2021-03-03,65 and Older,14752,451982,10505,225223,57,72,25314,46377,10562,18965,12.52
2021-03-04,65 and Older,15914,467896,11126,236349,1702,1774,28742,75119,12828,31793,12.39
2021-03-05,65 and Older,16205,484101,10987,247336,2726,4500,29918,105037,13713,45506,12.61
2021-03-06,65 and Older,9074,493175,4951,252287,2224,6724,16249,121286,7175,52681,12.33
2021-03-07,65 and Older,5805,498980,2600,254887,2184,8908,10589,131875,4784,57465,12.6
2021-03-08,65 and Older,13201,512181,4751,259638,3545,12453,21497,153372,8296,65761,12.99
2021-03-09,65 and Older,12488,524669,8886,268524,3648,16101,25022,178394,12534,78295,13.26
2021-03-10,65 and Older,13890,538559,8446,276970,2567,18668,24903,203297,11013,89308,13.53
2021-03-11,65 and Older,14469,553028,9693,286663,1850,20518,26012,229309,11543,100851,13.71
2021-03-12,65 and Older,15257,568285,9573,296236,1240,21758,26070,255379,10813,111664,14.11
2021-03-13,65 and Older,7212,575497,5614,301850,505,22263,13331,268710,6119,117783,14.47
2021-03-14,65 and Older,4742,580239,3672,305522,262,22525,8676,277386,3934,121717,14.23
2021-03-15,65 and Older,8496,588735,6705,312227,212,22737,15413,292799,6917,128634,14.3
2021-03-16,65 and Older,10827,599562,7756,319983,359,23096,18942,311741,8115,136749,14.34
2021-03-17,65 and Older,13007,612569,9689,329672,283,23379,22979,334720,9972,146721,14.78
2021-03-18,65 and Older,11892,624461,6727,336399,359,23738,18978,353698,7086,153807,15.17
2021-03-19,65 and Older,11149,635610,9278,345677,290,24028,20717,374415,9568,163375,15.21
2021-03-20,65 and Older,5014,640624,4980,350657,158,24186,10152,384567,5138,168513,15.55
2021-03-21,65 and Older,3201,643825,4036,354693,68,24254,7305,391872,4104,172617,15.71
2021-03-22,65 and Older,6455,650280,6016,360709,226,24480,12697,404569,6242,178859,15.86
2021-03-23,65 and Older,7529,657809,9149,369858,488,24968,17166,421735,9637,188496,16.46
2021-03-24,65 and Older,7259,665068,10548,380406,401,25369,18208,439943,10949,199445,17.1
2021-03-25,65 and Older,6307,671375,11678,392084,557,25926,18542,458485,12235,211680,17.59
2021-03-26,65 and Older,4974,676349,14590,406674,451,26377,20015,478500,15041,226721,18.18
2021-03-27,65 and Older,3626,679975,9512,416186,327,26704,13465,491965,9839,236560,18.95
2021-03-28,65 and Older,1524,681499,6843,423029,78,26782,8445,500410,6921,243481,19.78
2021-03-29,65 and Older,3169,684668,12840,435869,278,27060,16287,516697,13118,256599,20.21
2021-03-30,65 and Older,4016,688684,15025,450894,442,27502,19483,536180,15467,272066,20.66
2021-03-31,65 and Older,4942,693626,17424,468318,757,28259,23123,559303,18181,290247,21.14
2021-04-01,65 and Older,4214,697840,18741,487059,838,29097,23793,583096,19579,309826,21.37
2021-04-02,65 and Older,3878,701718,15507,502566,697,29794,20082,603178,16204,326030,21.15
2021-04-03,65 and Older,1511,703229,8017,510583,431,30225,9959,613137,8448,334478,21.94
2021-04-04,65 and Older,570,703799,3160,513743,108,30333,3838,616975,3268,337746,21.53
2021-04-05,65 and Older,2289,706088,11690,525433,925,31258,14904,631879,12615,350361,21.45
2021-04-06,65 and Older,3293,709381,10920,536353,1386,32644,15599,647478,12306,362667,21.7
2021-04-07,65 and Older,3145,712526,12824,549177,1486,34130,17455,664933,14310,376977,21.02
2021-04-08,65 and Older,3567,716093,12325,561502,1859,35989,17751,682684,14184,391161,21.92
2021-04-09,65 and Older,2779,718872,13284,574786,1599,37588,17662,700346,14883,406044,22.65
2021-04-10,65 and Older,1386,720258,5138,579924,753,38341,7277,707623,5891,411935,22.21
2021-04-11,65 and Older,856,721114,2485,582409,536,38877,3877,711500,3021,414956,22.51
2021-04-12,65 and Older,1733,722847,7892,590301,1037,39914,10662,722162,8929,423885,23.02
2021-04-13,65 and Older,2456,725303,10409,600710,15,39929,12880,735042,10424,434309,23.22
2021-04-14,65 and Older,2545,727848,10262,610972,32,39961,12839,747881,10294,444603,23.56
2021-04-15,65 and Older,2456,730304,9987,620959,17,39978,12460,760341,10004,454607,22.91
2021-04-16,65 and Older,2541,732845,8993,629952,3,39981,11537,771878,8996,463603,22.71
2021-04-17,65 and Older,1503,734348,4007,633959,0,39981,0,771878,0,463603,21.97
2021-04-18,65 and Older,928,735276,1718,635677,0,39981,0,771878,0,463603,21.13
2021-04-19,65 and Older,1867,737143,4615,640292,16,39997,6498,778376,4631,468234,20.76
2021-04-20,65 and Older,2187,739330,6373,646665,18,40015,8578,786954,6391,474625,19.94
2021-04-21,65 and Older,2394,741724,6794,653459,4,40019,9192,796146,6798,481423,19.37
2021-04-22,65 and Older,2360,744084,5846,659305,1,40020,8207,804353,5847,487270,18.42
2021-04-23,65 and Older,2236,746320,5795,665100,0,40020,0,804353,0,487270,17.7
2021-04-24,65 and Older,1556,747876,2578,667678,7,40027,4141,808494,2585,489855,17.08
2021-04-25,65 and Older,1043,748919,651,668329,6,40033,1700,810194,657,490512,16.91
2021-04-26,65 and Older,1952,750871,2902,671231,33,40066,4887,815081,2935,493447,16.32
2021-04-27,65 and Older,2305,753176,3032,674263,149,40215,5486,820567,3181,496628,15.84
2021-04-28,65 and Older,2316,755492,4000,678263,189,40404,6505,827072,4189,500817,15.28
2021-04-29,65 and Older,2162,757654,3551,681814,227,40631,5940,833012,3778,504595,14.76
2021-04-30,65 and Older,2153,759807,2795,684609,250,40881,5198,838210,3045,507640,14.15
2021-05-01,65 and Older,1304,761111,1426,686035,125,41006,2855,841065,1551,509191,13.54
2021-05-02,65 and Older,565,761676,681,686716,83,41089,1329,842394,764,509955,13.46
2021-05-03,65 and Older,1088,762764,1893,688609,252,41341,3233,845627,2145,512100,13.04
2021-05-04,65 and Older,1282,764046,2666,691275,299,41640,4247,849874,2965,515065,12.28
2021-05-05,65 and Older,1534,765580,2675,693950,294,41934,4503,854377,2969,518034,11.36
2021-05-06,65 and Older,1624,767204,2959,696909,257,42191,4840,859217,3216,521250,10.95
2021-05-07,65 and Older,1340,768544,2393,699302,339,42530,4072,863289,2732,523982,10.28
2021-05-08,65 and Older,697,769241,1544,700846,134,42664,2375,865664,1678,525660,9.77
2021-05-09,65 and Older,289,769530,541,701387,84,42748,914,866578,625,526285,9.2
2021-05-10,65 and Older,756,770286,1892,703279,183,42931,2831,869409,2075,528360,8.96
2021-05-11,65 and Older,1050,771336,1952,705231,221,43152,3223,872632,2173,530533,8.46
2021-05-12,65 and Older,1084,772420,2472,707703,257,43409,3813,876445,2729,533262,8.22
2021-05-13,65 and Older,1036,773456,2275,709978,230,43639,3541,879986,2505,535767,7.61
2021-05-14,65 and Older,1133,774589,2076,712054,258,43897,3467,883453,2334,538101,6.96
2021-05-15,65 and Older,676,775265,1363,713417,148,44045,2187,885640,1511,539612,6.8
2021-05-16,65 and Older,321,775586,967,714384,98,44143,1386,887026,1065,540677,6.65
2021-05-17,65 and Older,861,776447,1816,716200,235,44378,2912,889938,2051,542728,6.21
2021-05-18,65 and Older,1120,777567,2454,718654,241,44619,3815,893753,2695,545423,5.89
2021-05-19,65 and Older,1095,778662,2413,721067,184,44803,3692,897445,2597,548020,5.53
2021-05-20,65 and Older,1181,779843,2463,723530,255,45058,3899,901344,2718,550738,5.36
2021-05-21,65 and Older,1023,780866,2254,725784,206,45264,3483,904827,2460,553198,5.7
2021-05-22,65 and Older,582,781448,1304,727088,110,45374,1996,906823,1414,554612,5.41
2021-05-23,65 and Older,299,781747,673,727761,67,45441,1039,907862,740,555352,5.44
2021-05-24,65 and Older,781,782528,1409,729170,171,45612,2361,910223,1580,556932,5.32
2021-05-25,65 and Older,901,783429,1824,730994,182,45794,2907,913130,2006,558938,4.99
2021-05-26,65 and Older,761,784190,1737,732731,181,45975,2679,915809,1918,560856,4.75
2021-05-27,65 and Older,834,785024,1720,734451,164,46139,2718,918527,1884,562740,4.29
2021-05-28,65 and Older,797,785821,1541,735992,146,46285,2484,921011,1687,564427,3.5
2021-05-29,65 and Older,357,786178,707,736699,83,46368,1147,922158,790,565217,3.51
2021-05-30,65 and Older,218,786396,383,737082,36,46404,637,922795,419,565636,3.25
2021-05-31,65 and Older,126,786522,304,737386,34,46438,464,923259,338,565974,3.11
2021-06-01,65 and Older,798,787320,1540,738926,168,46606,2506,925765,1708,567682,2.79
2021-06-02,65 and Older,667,787987,1268,740194,123,46729,2058,927823,1391,569073,2.6
